x_mm,y_mm,wire_um,max_wire_um,wire_skew_um,delay_ps,tsv_distance_um,congestion_ratio,wire_power_mw,area_proxy_mm2,tsv_count,tsv_keepout_area_mm2,tsv_violation_penalty,max_temp_c,mean_temp_c,max_gradient_c_per_mm,temperature_exceedance_c,timing_exceedance_ps,candidate_constraints_satisfied,hard_constraints_satisfied,hard_constraint_violations,raw_wire,raw_delay,raw_thermal,raw_tsv,raw_congestion,raw_power,raw_area,raw_reliability,norm_wire,norm_delay,norm_thermal,norm_tsv,norm_congestion,norm_power,norm_area,norm_reliability,scores_balanced,scores_thermal_first,scores_performance_first,scores_cost_first
-2.5,-0.5,3228.1250000000005,6412.5,1948.8753768199238,4272.876005743652,789.6000000000001,0.7811876520845826,0.14423133375000002,0.16364731560000004,1024,2.5735927018207585,0.0,35.334303418938724,32.03158057854451,4.5048715870483145,0.0,0.0,True,False,global_rtl_timing_not_closed,3228.1250000000005,4467.7635434256445,12.993172880984513,0.41539945263655687,0.7811876520845826,0.14423133375000002,0.16364731560000004,0.00696700630393972,0.5380208333333334,1.0,0.1856167554426359,0.41539945263655687,0.3247506083383307,0.28846266750000005,0.3272946312000001,0.00696700630393972,0.40950792719020834,0.25651839252705183,0.5289880778571104,0.39872121488194934
-2.5,0.0,2728.1249999999995,5912.5,1948.8753768199238,3632.5185560952145,950.4000000000001,0.8336042991138599,0.12189153374999998,0.1556473156,1024,2.5735927018207585,0.0,35.33523807600119,32.031569804556334,4.488955469732653,0.0,0.0,True,False,global_rtl_timing_not_closed,2728.1249999999995,3827.406093777207,12.990921621086803,0.43013945263655684,0.8336042991138599,0.12189153374999998,0.1556473156,0.006967657510536611,0.4546874999999999,1.0,0.18558459458695434,0.43013945263655684,0.5344171964554398,0.24378306749999995,0.3112946312,0.006967657510536611,0.4122399642419919,0.2563570664558366,0.5282952398102498,0.39795675016842197
-2.5,0.5,3228.1250000000005,6412.5,1948.8753768199238,4272.876005743652,789.6000000000001,0.7811876520845826,0.14423133375000002,0.16364731560000004,1024,2.5735927018207585,0.0,35.33430341893867,32.03158057854451,4.504871587048288,0.0,0.0,True,False,global_rtl_timing_not_closed,3228.1250000000005,4467.7635434256445,12.993172880984451,0.41539945263655687,0.7811876520845826,0.14423133375000002,0.16364731560000004,0.006967006303939683,0.5380208333333334,1.0,0.185616755442635,0.41539945263655687,0.3247506083383307,0.28846266750000005,0.3272946312000001,0.006967006303939683,0.4095079271902081,0.25651839252705144,0.5289880778571103,0.3987212148819493
-2.5,1.0,3728.1249999999995,6912.5,1948.8753768199238,4965.189435079589,628.8000000000001,0.7639414265662174,0.16657113375,0.17164731560000002,1024,2.5735927018207585,0.0,35.49684079619107,32.03160823255006,5.140615724644433,0.0,0.0,True,False,global_rtl_timing_not_closed,3728.1249999999995,5160.076972761582,13.282865999257474,0.4006594526365569,0.7639414265662174,0.16657113375,0.17164731560000002,0.007081171489250259,0.6213541666666665,1.0,0.18975522856082105,0.4006594526365569,0.25576570626486994,0.3331422675,0.34329463120000003,0.007081171489250259,0.42188211844760626,0.26558460669695755,0.5441654565541817,0.4139702202456873
-2.5,1.5,4228.124999999999,7412.5,1948.8753768199238,5709.458844103026,772.0000000000002,0.7543602207320516,0.18891093374999998,0.17964731560000002,1024,2.5735927018207585,0.0,35.33050779286446,32.03169219399897,4.503904798311896,0.0,0.0,True,False,global_rtl_timing_not_closed,4228.124999999999,5904.346381785019,12.989211801026581,0.4137861193032235,0.7543602207320516,0.18891093374999998,0.17964731560000002,0.006964362390658094,0.7046874999999998,1.0,0.185560168586094,0.4137861193032235,0.2174408829282064,0.37782186749999996,0.35929463120000005,0.006964362390658094,0.43800250354373227,0.2737808733884454,0.5657439411014464,0.4342269981262853
-2.5,2.0,4728.124999999999,7912.5,1948.8753768199238,6505.684232813965,932.8000000000003,0.748019261673986,0.21125073374999995,0.1876473156,1024,2.5735927018207585,0.0,35.32812633843254,32.0318211132718,4.486495000032968,0.0,0.0,True,False,global_rtl_timing_not_closed,4728.124999999999,6700.571770495957,12.983380616757085,0.4285261193032236,0.748019261673986,0.21125073374999995,0.1876473156,0.006962704056960164,0.7880208333333332,1.0,0.18547686595367263,0.4285261193032236,0.19207704669594428,0.4225014674999999,0.3752946312,0.006962704056960164,0.4566197750956977,0.28457917705883645,0.5892774576316266,0.45635814132313196
-2.5,2.5,5228.124999999999,8412.5,1948.8753768199238,7353.865601212402,807.1999999999999,0.7434276480164722,0.23359053374999997,0.1956473156,1024,2.5735927018207585,0.0,35.32683268361808,32.03199966079428,4.500108776396923,0.0,0.0,True,False,global_rtl_timing_not_closed,5228.124999999999,7548.753138894394,12.984854354096033,0.4170127859698902,0.7434276480164722,0.23359053374999997,0.1956473156,0.006961803381657071,0.8713541666666665,1.0,0.18549791934422905,0.4170127859698902,0.173710592065889,0.46718106749999994,0.3912946312,0.006961803381657071,0.47333761624613413,0.2944617948846901,0.6095831858072449,0.4765741628320836
-2.5,3.0,5728.125,8912.5,1948.8753768199238,8254.00294929834,646.3999999999999,0.7399126736357701,0.25593033375,0.20364731560000002,1024,2.5735927018207585,0.0,35.494656847651676,32.03221157890257,5.13249299533573,0.0,0.0,True,False,global_rtl_timing_not_closed,5728.125,8448.890486980332,13.279208341444464,0.4022727859698902,0.7399126736357701,0.25593033375,0.20364731560000002,0.007079625166697736,0.9546875,1.0,0.1897029763063495,0.4022727859698902,0.15965069454308045,0.5118606675,0.40729463120000003,0.007079625166697736,0.4912213195795543,0.30630495333184543,0.6302599061737614,0.49732250986526694
-2.5,3.5,6228.125,9412.5,1948.8753768199238,9206.096277071776,754.4000000000004,0.7371173763530177,0.27827013375000004,0.21164731560000002,1024,2.5735927018207585,0.0,35.343620208589584,32.032535868428425,4.490098564779962,0.0,0.0,True,False,global_rtl_timing_not_closed,6228.125,9400.983814753768,12.999773888652683,0.41217278596989027,0.7371173763530177,0.27827013375000004,0.21164731560000002,0.006973500341872246,1.0,1.0,0.18571105555218118,0.41217278596989027,0.14846950541207082,0.5565402675000001,0.42329463120000005,0.006973500341872246,0.5021810879954287,0.311988534570954,0.6445843939440024,0.5142887076355078
-2.5,4.0,6728.124999999999,9912.5,1948.8753768199238,10210.145584532715,915.2000000000005,0.7348314794533761,0.30060993375,0.2196473156,1024,2.5735927018207585,0.0,35.384945065453685,32.03303685689865,4.460635162221315,0.0,210.14558453271457,False,False,timing_limit;global_rtl_timing_not_closed,6728.124999999999,10405.033122214707,13.03533131212261,0.42691278596989024,0.7348314794533761,0.30060993375,0.2196473156,0.007002377859086323,1.0,1.0,0.18621901874460872,0.42691278596989024,0.13932591781350467,0.6012198675,0.4392946312,0.007002377859086323,0.5059045877854003,0.315536694131061,0.6489672553792492,0.5256025290707547
