stack,die,channel,bank,block,mean_K,max_K
0,dram_1,4,10,bank_array_pim_region,310.06746789999585,310.18336087153864
0,dram_1,4,11,bank_array_pim_region,310.0171372148833,310.13065940116337
0,dram_1,4,12,bank_array_pim_region,309.18045931943453,309.9000280347781
0,dram_1,4,13,bank_array_pim_region,309.147300353502,309.87838319000855
0,dram_1,4,14,bank_array_pim_region,309.13710319337866,309.90757145971617
0,dram_1,4,15,bank_array_pim_region,309.0894260984221,309.86788656579074
0,dram_1,5,0,bank_array_pim_region,308.9172057434072,309.203434596724
0,dram_1,5,1,bank_array_pim_region,308.7633265568152,309.0202004433935
0,dram_1,5,2,bank_array_pim_region,308.5651439821731,308.77793579777034
0,dram_1,5,3,bank_array_pim_region,308.3811591300373,308.5541400577955
0,dram_1,5,4,bank_array_pim_region,309.2445266380756,309.2893007242249
0,dram_1,5,5,bank_array_pim_region,309.07010025248394,309.10480480554014
0,dram_1,5,6,bank_array_pim_region,308.8471479216592,308.8619281736079
0,dram_1,5,7,bank_array_pim_region,308.6376828741892,308.6588277438165
0,dram_1,5,8,bank_array_pim_region,309.87056401200596,309.9774692318015
0,dram_1,5,9,bank_array_pim_region,309.62344000481124,309.71919310400506
0,dram_1,5,10,bank_array_pim_region,309.2949333540105,309.37630566171805
0,dram_1,5,11,bank_array_pim_region,308.9941392921889,309.0609156093677
0,dram_1,5,12,bank_array_pim_region,308.9896747727707,309.7306690782017
0,dram_1,5,13,bank_array_pim_region,308.8359813230012,309.4914284228312
0,dram_1,5,14,bank_array_pim_region,308.63920839708834,309.16973156242943
0,dram_1,5,15,bank_array_pim_region,308.45617646937995,308.8760578345475
0,dram_1,6,0,bank_array_pim_region,308.22265539120093,308.36330315224274
0,dram_1,6,1,bank_array_pim_region,308.0898998378444,308.2052540478573
0,dram_1,6,2,bank_array_pim_region,307.9809216091927,308.07691063426586
0,dram_1,6,3,bank_array_pim_region,307.8935332130503,307.9749914701474
0,dram_1,6,4,bank_array_pim_region,308.4551756495317,308.4959850333373
0,dram_1,6,5,bank_array_pim_region,308.3010072554414,308.3517452088863
0,dram_1,6,6,bank_array_pim_region,308.1736890881442,308.22867211405435
0,dram_1,6,7,bank_array_pim_region,308.0711774536411,308.1273458188986
0,dram_1,6,8,bank_array_pim_region,308.739943968297,308.793572148016
0,dram_1,6,9,bank_array_pim_region,308.53101415450124,308.57357710863204
