stack,die,channel,bank,block,mean_K,max_K
0,dram_2,1,5,bank_array_pim_region,309.4462443420623,309.4665446937765
0,dram_2,1,6,bank_array_pim_region,309.48987549958406,309.5005358536337
0,dram_2,1,7,bank_array_pim_region,309.5335630965934,309.5564732637976
0,dram_2,1,8,bank_array_pim_region,309.97780369379393,310.07361658568055
0,dram_2,1,9,bank_array_pim_region,310.0278680459507,310.1249623166186
0,dram_2,1,10,bank_array_pim_region,310.053095400957,310.14920464782443
0,dram_2,1,11,bank_array_pim_region,310.04474084037287,310.13724386248623
0,dram_2,1,12,bank_array_pim_region,309.1697767717428,309.80830547074765
0,dram_2,1,13,bank_array_pim_region,309.1912634384955,309.85459516988686
0,dram_2,1,14,bank_array_pim_region,309.1976709012166,309.8751391319932
0,dram_2,1,15,bank_array_pim_region,309.1843809106916,309.8612399893914
0,dram_2,2,0,bank_array_pim_region,309.2707343465411,309.5480177018217
0,dram_2,2,1,bank_array_pim_region,309.3311789006681,309.6249771430423
0,dram_2,2,2,bank_array_pim_region,309.3869833914446,309.69693393639545
0,dram_2,2,3,bank_array_pim_region,309.41532633293036,309.73374593992946
0,dram_2,2,4,bank_array_pim_region,309.57900640243986,309.6190203058845
0,dram_2,2,5,bank_array_pim_region,309.6254461741539,309.6869673450849
0,dram_2,2,6,bank_array_pim_region,309.6660669388285,309.7559715733794
0,dram_2,2,7,bank_array_pim_region,309.6800611057304,309.79113704803035
0,dram_2,2,8,bank_array_pim_region,310.00000515160735,310.0863292646634
0,dram_2,2,9,bank_array_pim_region,309.9205204580414,309.9986405741084
0,dram_2,2,10,bank_array_pim_region,309.81638197840607,309.88540804655725
0,dram_2,2,11,bank_array_pim_region,309.71692020139005,309.77760826731077
0,dram_2,2,12,bank_array_pim_region,309.15008225189933,309.8102559961185
0,dram_2,2,13,bank_array_pim_region,309.09605966486254,309.7241385011704
0,dram_2,2,14,bank_array_pim_region,309.02822642562046,309.613552737888
0,dram_2,2,15,bank_array_pim_region,308.9624186691255,309.5086764113453
0,dram_2,3,0,bank_array_pim_region,309.40890644533147,309.7258597119565
0,dram_2,3,1,bank_array_pim_region,309.37002833825306,309.67640592551976
0,dram_2,3,2,bank_array_pim_region,309.3129394491092,309.6043437056759
0,dram_2,3,3,bank_array_pim_region,309.27492077957584,309.55932159144334
0,dram_2,3,4,bank_array_pim_region,309.66166363357684,309.78168787039306
0,dram_2,3,5,bank_array_pim_region,309.6141586254557,309.73080591707543
0,dram_2,3,6,bank_array_pim_region,309.5523623266017,309.6574685811432
0,dram_2,3,7,bank_array_pim_region,309.51377936919187,309.6113040813653
0,dram_2,3,8,bank_array_pim_region,309.6330756707679,309.6873868455046
0,dram_2,3,9,bank_array_pim_region,309.5696128680902,309.6202548011255
0,dram_2,3,10,bank_array_pim_region,309.5338035629418,309.5839612615751
0,dram_2,3,11,bank_array_pim_region,309.5430119946473,309.5961699429385
0,dram_2,3,12,bank_array_pim_region,308.90503575669504,309.4208970085799
0,dram_2,3,13,bank_array_pim_region,308.8590753936048,309.3551210654385
0,dram_2,3,14,bank_array_pim_region,308.8285227460458,309.3186974755931
0,dram_2,3,15,bank_array_pim_region,308.82215780707133,309.32920486438286
0,dram_2,4,0,bank_array_pim_region,309.268723939682,309.5583518025339
0,dram_2,4,1,bank_array_pim_region,309.2919650520613,309.59838096037413
0,dram_2,4,2,bank_array_pim_region,309.3240955905483,309.6522220242338
0,dram_2,4,3,bank_array_pim_region,309.31021440271957,309.64686557016734
0,dram_2,4,4,bank_array_pim_region,309.5105829947753,309.6092661788956
0,dram_2,4,5,bank_array_pim_region,309.53883282516404,309.6482130772185
0,dram_2,4,6,bank_array_pim_region,309.57523105935775,309.7008557578969
0,dram_2,4,7,bank_array_pim_region,309.56112389370435,309.69409202992307
0,dram_2,4,8,bank_array_pim_region,309.6016078737056,309.66092190028337
0,dram_2,4,9,bank_array_pim_region,309.7018982392769,309.76936554000235
0,dram_2,4,10,bank_array_pim_region,309.81137872695155,309.8867265791065
0,dram_2,4,11,bank_array_pim_region,309.8426958247322,309.9223502673543
0,dram_2,4,12,bank_array_pim_region,308.84177680611765,309.3911496079633
0,dram_2,4,13,bank_array_pim_region,308.88258478308876,309.4968224992803
0,dram_2,4,14,bank_array_pim_region,308.9267559318123,309.6132152991321
