stack,die,channel,bank,block,mean_K,max_K
0,logic_die,-1,-1,logic_die,309.1425787524977,309.1425787525044
0,dram_0,0,0,bank_array_pim_region,309.0772633342881,309.07726333429014
0,dram_0,0,1,bank_array_pim_region,309.07726333428803,309.07726333429025
0,dram_0,0,2,bank_array_pim_region,309.0772633342883,309.07726333429054
0,dram_0,0,3,bank_array_pim_region,309.07726333428815,309.07726333429054
0,dram_0,0,4,bank_array_pim_region,309.0772633342845,309.07726333428536
0,dram_0,0,5,bank_array_pim_region,309.077263334285,309.07726333428553
0,dram_0,0,6,bank_array_pim_region,309.07726333428525,309.0772633342858
0,dram_0,0,7,bank_array_pim_region,309.07726333428576,309.07726333428604
0,dram_0,0,8,bank_array_pim_region,309.07726333428803,309.0772633342896
0,dram_0,0,9,bank_array_pim_region,309.0772633342881,309.07726333428946
0,dram_0,0,10,bank_array_pim_region,309.0772633342884,309.07726333428917
0,dram_0,0,11,bank_array_pim_region,309.0772633342885,309.077263334289
0,dram_0,0,12,bank_array_pim_region,309.0772633342907,309.07726333429264
0,dram_0,0,13,bank_array_pim_region,309.0772633342909,309.0772633342927
0,dram_0,0,14,bank_array_pim_region,309.0772633342908,309.0772633342925
0,dram_0,0,15,bank_array_pim_region,309.0772633342907,309.07726333429224
0,dram_0,1,0,bank_array_pim_region,309.07726333428815,309.07726333429014
0,dram_0,1,1,bank_array_pim_region,309.0772633342879,309.0772633342896
0,dram_0,1,2,bank_array_pim_region,309.0772633342877,309.0772633342893
0,dram_0,1,3,bank_array_pim_region,309.0772633342879,309.0772633342895
0,dram_0,1,4,bank_array_pim_region,309.0772633342859,309.0772633342862
0,dram_0,1,5,bank_array_pim_region,309.0772633342863,309.07726333428667
0,dram_0,1,6,bank_array_pim_region,309.07726333428644,309.077263334287
0,dram_0,1,7,bank_array_pim_region,309.07726333428644,309.07726333428724
0,dram_0,1,8,bank_array_pim_region,309.0772633342882,309.077263334289
0,dram_0,1,9,bank_array_pim_region,309.0772633342879,309.07726333428855
0,dram_0,1,10,bank_array_pim_region,309.07726333428775,309.0772633342883
0,dram_0,1,11,bank_array_pim_region,309.077263334288,309.0772633342884
0,dram_0,1,12,bank_array_pim_region,309.07726333429036,309.07726333429207
0,dram_0,1,13,bank_array_pim_region,309.0772633342899,309.0772633342916
0,dram_0,1,14,bank_array_pim_region,309.07726333428974,309.07726333429156
0,dram_0,1,15,bank_array_pim_region,309.0772633342899,309.0772633342917
0,dram_0,2,0,bank_array_pim_region,309.07726333428815,309.0772633342899
0,dram_0,2,1,bank_array_pim_region,309.07726333428843,309.07726333429
0,dram_0,2,2,bank_array_pim_region,309.07726333428855,309.07726333429014
0,dram_0,2,3,bank_array_pim_region,309.0772633342888,309.0772633342907
0,dram_0,2,4,bank_array_pim_region,309.0772633342864,309.07726333428707
0,dram_0,2,5,bank_array_pim_region,309.0772633342863,309.0772633342873
0,dram_0,2,6,bank_array_pim_region,309.0772633342866,309.0772633342873
0,dram_0,2,7,bank_array_pim_region,309.07726333428695,309.077263334288
0,dram_0,2,8,bank_array_pim_region,309.077263334288,309.0772633342882
0,dram_0,2,9,bank_array_pim_region,309.0772633342882,309.07726333428894
0,dram_0,2,10,bank_array_pim_region,309.0772633342881,309.07726333428843
0,dram_0,2,11,bank_array_pim_region,309.07726333428843,309.0772633342888
0,dram_0,2,12,bank_array_pim_region,309.07726333429025,309.07726333429184
0,dram_0,2,13,bank_array_pim_region,309.0772633342905,309.0772633342925
0,dram_0,2,14,bank_array_pim_region,309.0772633342908,309.0772633342927
0,dram_0,2,15,bank_array_pim_region,309.07726333429116,309.07726333429315
0,dram_0,3,0,bank_array_pim_region,309.0772633342889,309.07726333429105
0,dram_0,3,1,bank_array_pim_region,309.0772633342888,309.07726333429116
0,dram_0,3,2,bank_array_pim_region,309.0772633342888,309.0772633342914
0,dram_0,3,3,bank_array_pim_region,309.077263334289,309.0772633342914
0,dram_0,3,4,bank_array_pim_region,309.0772633342871,309.0772633342886
0,dram_0,3,5,bank_array_pim_region,309.0772633342873,309.07726333428866
0,dram_0,3,6,bank_array_pim_region,309.0772633342876,309.07726333428906
0,dram_0,3,7,bank_array_pim_region,309.07726333428775,309.07726333428934
0,dram_0,3,8,bank_array_pim_region,309.077263334289,309.0772633342892
0,dram_0,3,9,bank_array_pim_region,309.0772633342893,309.0772633342898
0,dram_0,3,10,bank_array_pim_region,309.07726333428934,309.07726333429
0,dram_0,3,11,bank_array_pim_region,309.0772633342891,309.07726333429
0,dram_0,3,12,bank_array_pim_region,309.07726333429144,309.0772633342937
0,dram_0,3,13,bank_array_pim_region,309.0772633342915,309.0772633342941
0,dram_0,3,14,bank_array_pim_region,309.07726333429173,309.07726333429446
0,dram_0,3,15,bank_array_pim_region,309.07726333429184,309.07726333429497
0,dram_0,4,0,bank_array_pim_region,309.0772633342894,309.0772633342918
0,dram_0,4,1,bank_array_pim_region,309.0772633342896,309.07726333429173
0,dram_0,4,2,bank_array_pim_region,309.0772633342897,309.07726333429133
0,dram_0,4,3,bank_array_pim_region,309.0772633342899,309.07726333429156
0,dram_0,4,4,bank_array_pim_region,309.07726333428803,309.0772633342896
0,dram_0,4,5,bank_array_pim_region,309.0772633342881,309.0772633342893
0,dram_0,4,6,bank_array_pim_region,309.0772633342883,309.0772633342897
0,dram_0,4,7,bank_array_pim_region,309.0772633342883,309.0772633342897
0,dram_0,4,8,bank_array_pim_region,309.07726333428946,309.07726333429105
0,dram_0,4,9,bank_array_pim_region,309.07726333428957,309.0772633342905
0,dram_0,4,10,bank_array_pim_region,309.07726333428957,309.07726333429076
0,dram_0,4,11,bank_array_pim_region,309.07726333428934,309.0772633342905
0,dram_0,4,12,bank_array_pim_region,309.07726333429224,309.0772633342953
0,dram_0,4,13,bank_array_pim_region,309.07726333429235,309.07726333429537
0,dram_0,4,14,bank_array_pim_region,309.0772633342924,309.0772633342955
0,dram_0,4,15,bank_array_pim_region,309.0772633342925,309.0772633342954
0,dram_0,5,0,bank_array_pim_region,309.0772633342899,309.07726333429173
0,dram_0,5,1,bank_array_pim_region,309.07726333429,309.0772633342916
0,dram_0,5,2,bank_array_pim_region,309.0772633342898,309.0772633342913
0,dram_0,5,3,bank_array_pim_region,309.07726333428957,309.0772633342912
0,dram_0,5,4,bank_array_pim_region,309.07726333428803,309.0772633342891
0,dram_0,5,5,bank_array_pim_region,309.07726333428764,309.07726333428815
0,dram_0,5,6,bank_array_pim_region,309.0772633342877,309.07726333428786
0,dram_0,5,7,bank_array_pim_region,309.0772633342876,309.07726333428803
0,dram_0,5,8,bank_array_pim_region,309.07726333428934,309.0772633342901
0,dram_0,5,9,bank_array_pim_region,309.0772633342891,309.0772633342898
0,dram_0,5,10,bank_array_pim_region,309.07726333428894,309.0772633342901
0,dram_0,5,11,bank_array_pim_region,309.07726333428866,309.0772633342899
0,dram_0,5,12,bank_array_pim_region,309.07726333429235,309.0772633342953
0,dram_0,5,13,bank_array_pim_region,309.0772633342921,309.07726333429525
0,dram_0,5,14,bank_array_pim_region,309.07726333429196,309.07726333429525
0,dram_0,5,15,bank_array_pim_region,309.0772633342916,309.0772633342955
0,dram_0,6,0,bank_array_pim_region,309.0772633342895,309.0772633342912
0,dram_0,6,1,bank_array_pim_region,309.0772633342896,309.07726333429156
0,dram_0,6,2,bank_array_pim_region,309.0772633342898,309.0772633342921
0,dram_0,6,3,bank_array_pim_region,309.0772633342896,309.07726333429196
0,dram_0,6,4,bank_array_pim_region,309.07726333428747,309.0772633342877
0,dram_0,6,5,bank_array_pim_region,309.0772633342873,309.07726333428786
0,dram_0,6,6,bank_array_pim_region,309.077263334287,309.07726333428735
0,dram_0,6,7,bank_array_pim_region,309.07726333428707,309.07726333428735
0,dram_0,6,8,bank_array_pim_region,309.0772633342884,309.0772633342897
0,dram_0,6,9,bank_array_pim_region,309.07726333428826,309.0772633342895
0,dram_0,6,10,bank_array_pim_region,309.07726333428803,309.0772633342892
0,dram_0,6,11,bank_array_pim_region,309.0772633342878,309.07726333428906
0,dram_0,6,12,bank_array_pim_region,309.07726333429196,309.0772633342957
0,dram_0,6,13,bank_array_pim_region,309.07726333429196,309.0772633342958
0,dram_0,6,14,bank_array_pim_region,309.077263334292,309.07726333429605
0,dram_0,6,15,bank_array_pim_region,309.077263334292,309.0772633342959
0,dram_0,7,0,bank_array_pim_region,309.0772633342897,309.0772633342926
