candidate_id,origin,seed,evidence_class,peak_temperature_proxy_C,hotspot_overlap_score,traffic_weighted_manhattan_um,tsv_access_distance_um,tsv_channel_distance_cv,global_route_congestion_proxy,timing_distance_proxy_um,ir_drop_distance_proxy_Wum_per_W,keepout_lost_area_um2,routing_corridor_area_um2,tsv_microbump_count,normalized_cost_proxy_raw,norm_peak_temperature_proxy_C,norm_traffic_weighted_manhattan_um,norm_global_route_congestion_proxy,norm_timing_distance_proxy_um,norm_ir_drop_distance_proxy_Wum_per_W,norm_normalized_cost_proxy_raw,score_cost_first,score_balanced,score_thermal_first,pareto_optimal
cand_295a299e9e2a,seeded_permutation_jitter,235,modeled,43.32807861267977,1.4312397954569194,7628.160200250313,6667.857142857143,0.3559342484071871,2.548276420662341,6875.652173913042,3972.5,4117748.3229132136,13440000.0,640.0,0.26172309012017814,0.9451203730256106,0.7680121669227309,0.8447920733249326,0.5941404566996982,0.8333333333333334,0.7676890241329656,0.7791182940765833,0.8042090930979217,0.8622284593988037,False
cand_29d27df5c628,seeded_permutation_jitter,235,modeled,41.91235486158592,1.268988406743228,7602.242386316229,6650.0,0.42504314296168766,2.466428857309515,6785.434782608694,3972.5,4117748.3229132136,13440000.0,640.0,0.26138206441748446,0.7602118880176247,0.7602992069773581,0.7609876510040118,0.5430541022958081,0.8333333333333334,0.7574880702149579,0.7408809469524937,0.7346756202604279,0.7457583712814927,False
cand_29e30cceedbc,seeded_permutation_jitter,235,modeled,39.99204853072172,1.244877183201274,6849.217772215269,6792.857142857143,0.14472051858314203,2.2178777167414143,6732.391304347825,3200.0,4117748.3229132136,13440000.0,640.0,0.25360326713590675,0.5093995850404427,0.5362043546409673,0.5064940057537104,0.5130177878993044,0.5,0.5248042813388626,0.5207239317349222,0.5162381784370857,0.5119816006685849,False
cand_2a39a451a034,seeded_permutation_jitter,235,modeled,39.8267499417672,1.3139242683683652,7010.63829787234,6667.857142857143,0.45056048792812275,2.2756536302102224,6804.782608695651,3393.125,4117748.3229132136,13440000.0,640.0,0.2552752483059463,0.4878098422435713,0.5842419727796143,0.5656512592377848,0.5540099710715823,0.5833333333333334,0.5748175288232318,0.5649588342505185,0.5513060023200389,0.5257599433173574,False
cand_2c7999e41b84,seeded_permutation_jitter,235,modeled,39.13008647439115,1.100795985328593,6121.912807676263,6210.714285714285,0.20966676170912643,1.9056211301912078,6084.999999999999,3071.25,4117748.3229132136,13440000.0,640.0,0.2460179609039665,0.3968182302052875,0.3197634899203876,0.18677180780706704,0.14642703268295681,0.4444444444444444,0.2979083062999886,0.2921426059298058,0.30226777199834565,0.3428861194133932,True
cand_2e42f7d16f89,seeded_permutation_jitter,235,modeled,41.25281225393667,1.1879034008539786,5874.59324155194,6917.857142857143,0.18280219604948572,2.5609496071203988,6698.260869565216,2427.5,4117748.3229132136,13440000.0,640.0,0.24420009371965243,0.674068652598701,0.24616291881993277,0.8577682576678252,0.4936911429802423,0.16666666666666666,0.2435312337515799,0.36957619335679004,0.4736650087402755,0.5593432192303313,False
cand_2e97f92baa1b,seeded_permutation_jitter,235,modeled,41.4245435500268,1.273924013748595,7453.57738840217,6792.857142857143,0.45056048792812275,2.324623135417401,6929.782608695651,3779.375,4117748.3229132136,13440000.0,640.0,0.25975360871645176,0.6964985749362678,0.7160575445784257,0.6157915557489729,0.6247922693420322,0.75,0.7087767812049536,0.693005262291968,0.6847402435941459,0.6891771922421382,False
cand_2f8b2c1bf304,seeded_permutation_jitter,235,modeled,40.876992154813294,1.1833670432927241,5686.441385064664,6721.428571428572,0.20966676170912643,2.368856270099069,6485.217391304347,2427.5,4117748.3229132136,13440000.0,640.0,0.24212648181775834,0.6249825755227452,0.19017024380402572,0.6610822418438164,0.3730534867975627,0.16666666666666666,0.18150418040054794,0.2935227905206236,0.39329234566444715,0.4919128894687444,False
cand_3016fcd651e5,seeded_permutation_jitter,235,modeled,40.622399693196705,1.1760241719154272,6612.108886107635,6210.714285714285,0.42504314296168766,2.0920415169067894,6264.130434782608,3521.875,4117748.3229132136,13440000.0,640.0,0.25110634207499577,0.5917301091884026,0.46564241041637594,0.37764924114244264,0.24786114359574088,0.6388888888888888,0.4501148450826444,0.4485722779408816,0.4662936827423889,0.5209614707120985,False
cand_3027400949e4,seeded_permutation_jitter,235,modeled,37.0466848184514,0.9689564216187776,6138.245723821444,6810.714285714285,0.20966676170912643,1.961752359067572,6646.304347826086,2620.625,4117748.3229132136,13440000.0,640.0,0.24623742129429466,0.12470395398063908,0.3246240513990411,0.2442450546265116,0.46427032682956854,0.25,0.3044729297605741,0.29675200613381514,0.2730490454574661,0.21212476446289233,True
cand_3156513cc000,seeded_permutation_jitter,235,modeled,41.10954760833583,1.1994838476998997,5470.129328327076,6335.714285714285,0.20966676170912643,2.5884600678564174,6076.086956521738,2491.875,4117748.3229132136,13440000.0,640.0,0.24018296504813982,0.6553567756857165,0.1257972903766472,0.8859364544390099,0.14137994706715074,0.19444444444444445,0.12336860630992913,0.25854343665287155,0.3810458476136165,0.5013704705753658,True
cand_346e8c027488,seeded_permutation_jitter,235,modeled,38.186188344801664,1.0927277084021243,6668.825615352524,6792.857142857143,0.42504314296168766,2.0415333964885694,6671.086956521738,2942.5,4117748.3229132136,13440000.0,640.0,0.25162300124702647,0.2735351582010141,0.48252091189844365,0.32593354331625574,0.4783036868344924,0.3888888888888889,0.46556944678442647,0.43238454345660043,0.39424786235910736,0.3412875124435871,False
cand_351db796d55b,seeded_permutation_jitter,235,modeled,41.81293168436327,1.2495053859210645,7050.99082186066,6210.714285714285,0.45056048792812275,1.9817903999128261,6281.521739130434,3843.75,4117748.3229132136,13440000.0,640.0,0.25538491031553207,0.7472261702455553,0.5962506013625715,0.2647621765625741,0.2577091155290208,0.7777777777777778,0.5780978009478979,0.5443451258009386,0.5489198045676048,0.6295292508056449,False
